OBJECTID,location_id,address_primary,city,state,zip,Challenge_Potential_Served,Uniti_availability
1515597,1303963351,31588 CHICAGO TRL,NEW CARLISLE,IN,46552,TRUE,
1515598,1303963354,106 HUBBARD DR,NEW CARLISLE,IN,46552,TRUE,
1515601,1303958456,31869 CHICAGO TRL BLDG 2,NEW CARLISLE,IN,46552,TRUE,
1515602,1303958457,31902 CHICAGO TRL,NEW CARLISLE,IN,46552,TRUE,
1515603,1303958458,31870 CHICAGO TRL,NEW CARLISLE,IN,46552,TRUE,
1515604,1303958459,31880 CHICAGO TRL,NEW CARLISLE,IN,46552,TRUE,
1515605,1303958460,31860 CHICAGO TRL,NEW CARLISLE,IN,46552,TRUE,
1515606,1303958461,31874 CHICAGO TRL,NEW CARLISLE,IN,46552,TRUE,
1515607,1303958462,31864 CHICAGO TRL BLDG 2,NEW CARLISLE,IN,46552,TRUE,
1515608,1303958463,31864 CHICAGO TRL,NEW CARLISLE,IN,46552,TRUE,
1515609,1303958464,31872 CHICAGO TRL,NEW CARLISLE,IN,46552,TRUE,
1515610,1303963173,31891 CHICAGO TRL,NEW CARLISLE,IN,46552,TRUE,
1515611,1384833897,105 HUBBARD DR,NEW CARLISLE,IN,46552,TRUE,
1515612,1303961675,31908 CHICAGO TRL,NEW CARLISLE,IN,46552,TRUE,
1515613,1303961676,31880 CHICAGO TRL BLDG 2,NEW CARLISLE,IN,46552,TRUE,
1515614,1303961677,31886 CHICAGO TRL,NEW CARLISLE,IN,46552,TRUE,
1515793,1303961408,57689 RUSH RD,SOUTH BEND,IN,46619,TRUE,
1515810,1303962627,28259 STATE ROAD 2,SOUTH BEND,IN,46619,TRUE,
1515811,1303962628,28281 STATE ROAD 2,SOUTH BEND,IN,46619,TRUE,
1515812,1303962636,28441 STATE ROAD 2,SOUTH BEND,IN,46619,TRUE,
1515813,1303961413,28282 STATE ROAD 2,NEW CARLISLE,IN,46552,TRUE,
1515814,1303961415,56555 RUSH RD,SOUTH BEND,IN,46619,TRUE,
1515815,1303961412,56675 RUSH RD,SOUTH BEND,IN,46619,TRUE,
1515991,1303962630,56430 SAGE RD,NEW CARLISLE,IN,46552,TRUE,
1515992,1303962631,56360 SAGE RD,NEW CARLISLE,IN,46552,TRUE,
1515993,1303962632,56316 SAGE RD,NEW CARLISLE,IN,46552,TRUE,
1515994,1303962633,56200 SAGE RD,NEW CARLISLE,IN,46552,TRUE,
1515995,1303962634,56400 SAGE RD,NEW CARLISLE,IN,46552,TRUE,
1515996,1303962637,56400 SAGE RD BLDG 2,NEW CARLISLE,IN,46552,TRUE,
1515997,1303962638,56276 SAGE RD,NEW CARLISLE,IN,46552,TRUE,
1515998,1303961406,57215 RUSH RD,SOUTH BEND,IN,46619,TRUE,
1515999,1303961407,57215 RUSH RD BLDG 2,SOUTH BEND,IN,46619,TRUE,
1516000,1303961411,56921 RUSH RD,SOUTH BEND,IN,46619,TRUE,
1516001,1303961414,56745 RUSH RD,SOUTH BEND,IN,46619,TRUE,
1516775,1303962804,30441 STATE ROAD 2,NEW CARLISLE,IN,46552,TRUE,
1516777,1303962805,30533 STATE ROAD 2,NEW CARLISLE,IN,46552,TRUE,
1516778,1303962806,30587 STATE ROAD 2,NEW CARLISLE,IN,46552,TRUE,
1516779,1303962807,30637 STATE ROAD 2,NEW CARLISLE,IN,46552,TRUE,
1516780,1303962809,30675 STATE ROAD 2,NEW CARLISLE,IN,46552,TRUE,
1516792,1303961371,28779 HARRISON RD,SOUTH BEND,IN,46619,TRUE,
1516793,1303961373,28835 HARRISON RD,SOUTH BEND,IN,46619,TRUE,
1516794,1303961372,28713 HARRISON RD,SOUTH BEND,IN,46619,TRUE,
1516797,1303961368,28905 HARRISON RD,SOUTH BEND,IN,46619,TRUE,
1516938,1303961369,28949 HARRISON RD,SOUTH BEND,IN,46619,TRUE,
1516939,1303961370,28877 HARRISON RD,SOUTH BEND,IN,46619,TRUE,
1516956,1303962635,55840 SAGE RD BLDG 2,NEW CARLISLE,IN,46552,TRUE,
1516958,1303963408,57785 RICE RD,SOUTH BEND,IN,46619,TRUE,
1517158,1303963407,27113 STATE ROAD 2,SOUTH BEND,IN,46619,TRUE,
1517162,1303963237,56491 RICE RD,SOUTH BEND,IN,46619,TRUE,
1518658,1012829641,3452 N 900 E,GREENTOWN,IN,46936,TRUE,
1519677,1014623159,13149 CANE MILL RD,BROOKVILLE,IN,47012,TRUE,
1519695,1303961056,55901 SNOWBERRY RD,NEW CARLISLE,IN,46552,TRUE,
1519696,1303961052,30341 FILLMORE RD,NEW CARLISLE,IN,46552,TRUE,
1519698,1303961057,55471 SNOWBERRY RD,NEW CARLISLE,IN,46552,TRUE,
1519699,1303962817,56275 SNOWBERRY RD,NEW CARLISLE,IN,46552,TRUE,
1519705,1303962821,56011 SNOWBERRY RD,NEW CARLISLE,IN,46552,TRUE,
1519744,1012831462,200 N 750 E,GREENTOWN,IN,46936,TRUE,
1519745,1012831454,1983 N 750 E,GREENTOWN,IN,46936,TRUE,
1519748,1012831456,7287 E 200 N,KOKOMO,IN,46901,TRUE,
1520461,1292783319,3285 N 650 E,FREMONT,IN,46737,TRUE,
1520464,1292783306,5735 E 400 N,FREMONT,IN,46737,TRUE,
1520466,1292783320,3180 N COUNTY ROAD 600 E,FREMONT,IN,46737,TRUE,
1520475,1292783294,4125 N 575 E,FREMONT,IN,46737,TRUE,
1520543,1009939355,17055 E STATE ROAD 156,PATRIOT,IN,47038,TRUE,
1520974,1014623195,5066 BLUE CREEK RD,BROOKVILLE,IN,47012,TRUE,
1520975,1014623196,5074 BLUE CREEK RD,BROOKVILLE,IN,47012,TRUE,
1520994,1292783308,5280 E RAY CLARK RD,FREMONT,IN,46737,TRUE,
1521720,1314366259,8123 N 850 E,NEW CARLISLE,IN,46552,TRUE,
1521721,1314366261,8143 N 850 E,NEW CARLISLE,IN,46552,TRUE,
1521722,1314366262,8137 N 850 E,NEW CARLISLE,IN,46552,TRUE,
1521723,1314366263,8219 N 850 E,NEW CARLISLE,IN,46552,TRUE,
1521724,1314366264,8253 N 850 E,NEW CARLISLE,IN,46552,TRUE,
1521725,1314366265,8273 N 850 E,NEW CARLISLE,IN,46552,TRUE,
1521738,1314366257,1206 N WALKER RD,NEW CARLISLE,IN,46552,TRUE,
1521968,1292784497,6780 E 500 N,FREMONT,IN,46737,TRUE,
1521969,1292784498,6800 E 500 N,FREMONT,IN,46737,TRUE,
1521970,1292784499,6870 E 500 N,FREMONT,IN,46737,TRUE,
1522222,1009938167,20352 STATE ROAD 250,PATRIOT,IN,47038,TRUE,
1522390,1009938613,305 3RD ST,PATRIOT,IN,47038,TRUE,
1522391,1009938615,309 3RD ST,PATRIOT,IN,47038,TRUE,
1522392,1009938617,313 3RD ST,PATRIOT,IN,47038,TRUE,
1522393,1009938618,2397 COLUMBIA ST,PATRIOT,IN,47038,TRUE,
1522394,1009938653,2409 COLUMBIA ST,PATRIOT,IN,47038,TRUE,
1522395,1009938656,2407 COLUMBIA ST,PATRIOT,IN,47038,TRUE,
1522400,1009938622,222 2ND ST,PATRIOT,IN,47038,TRUE,
1522401,1009938623,2381 COLUMBIA ST BLDG 2,PATRIOT,IN,47038,TRUE,
1522402,1009938624,319 3RD ST,PATRIOT,IN,47038,TRUE,
1522403,1009938625,2595 PLUM ST,PATRIOT,IN,47038,TRUE,
1522404,1009938626,230 2ND ST,PATRIOT,IN,47038,TRUE,
1522405,1009938541,310 3RD ST,PATRIOT,IN,47038,TRUE,
1522406,1009938572,314 3RD ST,PATRIOT,IN,47038,TRUE,
1522407,1009938573,2381 COLUMBIA ST,PATRIOT,IN,47038,TRUE,
1522408,1009938574,2379 COLUMBIA ST,PATRIOT,IN,47038,TRUE,
1522409,1009938575,2377 COLUMBIA ST,PATRIOT,IN,47038,TRUE,
1522410,1009938576,2375 COLUMBIA ST,PATRIOT,IN,47038,TRUE,
1522411,1009938577,2373 COLUMBIA ST,PATRIOT,IN,47038,TRUE,
1522412,1009938645,312 3RD ST,PATRIOT,IN,47038,TRUE,
1522413,1009938585,320 THIRD ST,PATRIOT,IN,47038,TRUE,
1522414,1009938607,4TH ST AT COLUMBIA ST,PATRIOT,IN,47038,TRUE,
1522415,1009938587,336 3RD ST,PATRIOT,IN,47038,TRUE,
1522416,1009938588,2785 MAIN ST,PATRIOT,IN,47038,TRUE,
1522417,1009938589,2582 PLUM ST,PATRIOT,IN,47038,TRUE,
1522585,1009939289,348 3RD ST,PATRIOT,IN,47038,TRUE,
1522586,1009942529,2578 PLUM ST,PATRIOT,IN,47038,TRUE,
1522587,1009942665,2783 MAIN ST,PATRIOT,IN,47038,TRUE,
1522588,1009942666,2785 MAIN ST BLDG 2,PATRIOT,IN,47038,TRUE,
1522589,1009938561,2800 MAIN ST,PATRIOT,IN,47038,TRUE,
1522590,1009938562,2798 MAIN ST,PATRIOT,IN,47038,TRUE,
1522591,1009938641,2802 MAIN ST,PATRIOT,IN,47038,TRUE,
1522592,1009942663,2794 MAIN ST,PATRIOT,IN,47038,TRUE,
1522593,1009938568,2807 MAIN ST,PATRIOT,IN,47038,TRUE,
1522594,1009938630,231 2ND ST,PATRIOT,IN,47038,TRUE,
1522595,1009939762,2612 PLUM ST,PATRIOT,IN,47038,TRUE,
1522596,1009938584,420 4TH ST,PATRIOT,IN,47038,TRUE,
1522597,1009938629,2606 PLUM ST,PATRIOT,IN,47038,TRUE,
1522598,1009938631,2805 MAIN ST,PATRIOT,IN,47038,TRUE,
1522599,1009938632,2604 PLUM ST,PATRIOT,IN,47038,TRUE,
1522600,1009938633,2801 MAIN ST,PATRIOT,IN,47038,TRUE,
1522601,1009938658,335 3RD ST BLDG 2,PATRIOT,IN,47038,TRUE,
1522602,1009942534,337 3RD ST BLDG 2,PATRIOT,IN,47038,TRUE,
1522603,1009942670,337 3RD ST,PATRIOT,IN,47038,TRUE,
1522604,1009942671,2797 MAIN ST,PATRIOT,IN,47038,TRUE,
1522605,1009942771,335 3RD ST,PATRIOT,IN,47038,TRUE,
1522606,1009942773,2792 MAIN ST,PATRIOT,IN,47038,TRUE,
1522607,1009938599,350 3RD ST,PATRIOT,IN,47038,TRUE,
1522608,1009938601,2776 MAIN ST,PATRIOT,IN,47038,TRUE,
1522609,1009938602,448 4TH ST,PATRIOT,IN,47038,TRUE,
1522610,1009938608,452 4TH ST,PATRIOT,IN,47038,TRUE,
1522611,1009938609,453 4TH ST,PATRIOT,IN,47038,TRUE,
1522612,1009938610,451 4TH ST BLDG 2,PATRIOT,IN,47038,TRUE,
1522613,1009938628,2785 MAIN ST BLDG 3,PATRIOT,IN,47038,TRUE,
1522700,1292777703,5225 N 725 E,FREMONT,IN,46737,TRUE,
1522703,1292777671,5557 N 725 E,FREMONT,IN,46737,TRUE,
1522704,1413430185,5535 N 725 E,FREMONT,IN,46737,TRUE,
1522709,1292784495,5422 N 675 E,FREMONT,IN,46737,TRUE,
1522710,1292784496,5344 N 675 E,FREMONT,IN,46737,TRUE,
1522713,1292784487,5640 N 675 E,FREMONT,IN,46737,TRUE,
1522715,1292784494,5470 N 675 E,FREMONT,IN,46737,TRUE,
1522745,1286922375,12406 S EAST ST,KOKOMO,IN,46901,TRUE,
1522746,1286922376,2442 W STATE ROAD 18,KOKOMO,IN,46901,TRUE,
1522747,1286922377,12440 S EAST ST,KOKOMO,IN,46901,TRUE,
1522748,1286922378,12454 S WEST ST,KOKOMO,IN,46901,TRUE,
1522749,1286922381,12420 S WEST ST,KOKOMO,IN,46901,TRUE,
1522750,1286922382,12428 S EAST ST BLDG 2,KOKOMO,IN,46901,TRUE,
1522751,1286922383,12486 S EAST ST,KOKOMO,IN,46901,TRUE,
1522752,1286922384,12383 S WEST ST,KOKOMO,IN,46901,TRUE,
1522753,1385114336,2442 W STATE ROAD 18 BLDG 2,KOKOMO,IN,46901,TRUE,
1522754,1385114337,12489 S WEST ST,KOKOMO,IN,46901,TRUE,
1522783,1009938634,352 3RD ST,PATRIOT,IN,47038,TRUE,
1522784,1009938644,2786 MAIN ST,PATRIOT,IN,47038,TRUE,
1522785,1009942668,2790 MAIN ST,PATRIOT,IN,47038,TRUE,
1522786,1009942669,451 4TH ST,PATRIOT,IN,47038,TRUE,
1522787,1009942770,2786 MAIN ST BLDG 2,PATRIOT,IN,47038,TRUE,
1522788,1009938553,351 3RD ST,PATRIOT,IN,47038,TRUE,
1522789,1009938563,1933 FRONT ST,PATRIOT,IN,47038,TRUE,
1522790,1009938564,1995 FRONT ST,PATRIOT,IN,47038,TRUE,
1522791,1009938566,2101 FRONT ST,PATRIOT,IN,47038,TRUE,
1522792,1009942765,349 3RD ST,PATRIOT,IN,47038,TRUE,
1522793,1009938540,512 5TH ST,PATRIOT,IN,47038,TRUE,
1522794,1009938578,2373 COLUMBIA ST BLDG 2,PATRIOT,IN,47038,TRUE,
1522795,1009938579,517 5TH ST,PATRIOT,IN,47038,TRUE,
1522796,1009938580,2553 PLUM ST,PATRIOT,IN,47038,TRUE,
1522797,1009939196,2353 COLUMBIA ST,PATRIOT,IN,47038,TRUE,
1522798,1009939291,512 5TH ST BLDG 2,PATRIOT,IN,47038,TRUE,
1522799,1009938596,2772 MAIN ST,PATRIOT,IN,47038,TRUE,
1522800,1009938603,553 5TH ST,PATRIOT,IN,47038,TRUE,
1522801,1009938604,588 5TH ST,PATRIOT,IN,47038,TRUE,
1522802,1009938605,54 6TH ST,PATRIOT,IN,47038,TRUE,
1522803,1009938643,2754 MAIN ST,PATRIOT,IN,47038,TRUE,
1522804,1009939292,2949 FRONT ST,PATRIOT,IN,47038,TRUE,
1522805,1413429379,1420 6TH ST,PATRIOT,IN,47038,TRUE,
1522806,1009938582,2763 MAIN ST,PATRIOT,IN,47038,TRUE,
1522807,1009938590,2765 MAIN ST,PATRIOT,IN,47038,TRUE,
1522808,1009938591,2602 PLUM ST,PATRIOT,IN,47038,TRUE,
1522809,1009938592,526 5TH ST,PATRIOT,IN,47038,TRUE,
1522810,1009938597,2761 MAIN ST,PATRIOT,IN,47038,TRUE,
1522811,1009938598,442 4TH ST BLDG 2,PATRIOT,IN,47038,TRUE,
1522932,1292783287,5581 E 475 N,FREMONT,IN,46737,TRUE,
1522933,1292783307,5475 E 400 N,FREMONT,IN,46737,TRUE,
1522936,1314366258,8053 N WALKER RD,NEW CARLISLE,IN,46552,TRUE,
1522937,1314366269,8011 N WALKER RD,NEW CARLISLE,IN,46552,TRUE,
1522949,1314366252,8608 E 850 N,NEW CARLISLE,IN,46552,TRUE,
1522950,1314366256,8604 E 850 N,NEW CARLISLE,IN,46552,TRUE,
1523007,1009938593,2751 MAIN ST,PATRIOT,IN,47038,TRUE,
1523008,1009938594,2747 MAIN ST,PATRIOT,IN,47038,TRUE,
1523009,1009938595,538 5TH ST,PATRIOT,IN,47038,TRUE,
1523010,1009938650,532 5TH ST,PATRIOT,IN,47038,TRUE,
1523011,1009938652,2554 PLUM ST,PATRIOT,IN,47038,TRUE,
1523012,1009938581,519 5TH ST,PATRIOT,IN,47038,TRUE,
1523013,1009938583,2569 PLUM ST,PATRIOT,IN,47038,TRUE,
1523014,1009938559,2118 FRONT ST,PATRIOT,IN,47038,TRUE,
1523015,1009938560,470 FRONT ST,PATRIOT,IN,47038,TRUE,
1523016,1009939155,2820 MAIN ST,PATRIOT,IN,47038,TRUE,
1523017,1009938565,2107 FRONT ST,PATRIOT,IN,47038,TRUE,
1523018,1009938569,2816 MAIN ST BLDG 2,PATRIOT,IN,47038,TRUE,
1523019,1009938570,2816 MAIN ST,PATRIOT,IN,47038,TRUE,
1523020,1009938571,2111 FRONT ST,PATRIOT,IN,47038,TRUE,
1523021,1009938567,2105 FRONT ST,PATRIOT,IN,47038,TRUE,
1523022,1009938635,2804 MAIN ST,PATRIOT,IN,47038,TRUE,
1523023,1009938535,2819 MAIN ST,PATRIOT,IN,47038,TRUE,
1523024,1009938544,2815 MAIN ST,PATRIOT,IN,47038,TRUE,
1523025,1009938621,132 1ST ST,PATRIOT,IN,47038,TRUE,
1523026,1009942664,2809 MAIN ST,PATRIOT,IN,47038,TRUE,
1523027,1009938538,20500 STATE ROAD 250,PATRIOT,IN,47038,TRUE,
1523028,1009938539,28598 STATE RD 250,PATRIOT,IN,47038,TRUE,
1523029,1009938661,20534 STATE ROAD 250,PATRIOT,IN,47038,TRUE,
1523030,1009938662,20550 STATE ROAD 250,PATRIOT,IN,47038,TRUE,
1523147,1314366260,8686 E 850 N,NEW CARLISLE,IN,46552,TRUE,
1523148,1314366266,8321 N 850 E,NEW CARLISLE,IN,46552,TRUE,
1523149,1314366267,8443 N 850 E,NEW CARLISLE,IN,46552,TRUE,
1523231,1009938660,20442 STATE ROAD 250,PATRIOT,IN,47038,TRUE,
1523232,1009939858,19916 ASHERMAN RD,PATRIOT,IN,47038,TRUE,
1523233,1009938174,19968 ASHERMAN RD BLDG 2,PATRIOT,IN,47038,TRUE,
1523234,1009938175,19900 ASHERMAN RD,PATRIOT,IN,47038,TRUE,
1523235,1009938547,19892 ASHERMAN RD,PATRIOT,IN,47038,TRUE,
1523242,1009938606,2931 FRONT ST,PATRIOT,IN,47038,TRUE,
1523243,1009938611,2947 FRONT ST,PATRIOT,IN,47038,TRUE,
1523244,1009938612,2947 FRONT ST BLDG 2,PATRIOT,IN,47038,TRUE,
1523419,1286922473,10472 S 25 W,BUNKER HILL,IN,46914,TRUE,
1523420,1286922499,10452 S 25 W,BUNKER HILL,IN,46914,TRUE,
1523421,1286922500,10342 S 25 W,BUNKER HILL,IN,46914,TRUE,
1524017,1286922503,337 E 1000 S,BUNKER HILL,IN,46914,TRUE,
1524020,1286922494,151 E 1000 S,BUNKER HILL,IN,46914,TRUE,
1524027,1286922513,89 W 1000 S,BUNKER HILL,IN,46914,TRUE,
1524111,1292783291,4655 N 575 E,FREMONT,IN,46737,TRUE,
1524112,1292783292,4635 N 575 E,FREMONT,IN,46737,TRUE,
1524113,1292783290,4531 N 575 E,FREMONT,IN,46737,TRUE,
1524118,1292783293,5635 E 475 N,FREMONT,IN,46737,TRUE,
1526779,1385114110,752 W 1075 S,BUNKER HILL,IN,46914,TRUE,
1527609,1009935387,13909 STATE ROAD 56 W,BENNINGTON,IN,47011,TRUE,
1528269,1009939154,16490 STATE ROAD 156,PATRIOT,IN,47038,TRUE,
1528270,1009939499,16640 E STATE ROAD 156,FLORENCE,IN,47020,TRUE,
1529170,1012829421,9316 E 300 S BLDG 2,GREENTOWN,IN,46936,TRUE,
1529171,1012829431,9278 E 300 S,GREENTOWN,IN,46936,TRUE,
1529735,1303961054,55275 SNOWBERRY RD BLDG 2,NEW CARLISLE,IN,46552,TRUE,
1531492,1131033396,5087 N STATE ROAD 213,WINDFALL,IN,46076,TRUE,
1531499,1131034229,2951 E 500 N,WINDFALL,IN,46076,TRUE,
1531500,1131034233,2873 E 500 N,WINDFALL,IN,46076,TRUE,
1532159,1131033814,3388 COUNTY ROAD 400 N,WINDFALL,IN,46076,TRUE,
1532160,1131033815,3364 COUNTY ROAD 400 N,WINDFALL,IN,46076,TRUE,
1532161,1131033816,212 WILDCAT DR,WINDFALL,IN,46076,TRUE,
1532162,1131033817,3389 E COUNTY ROAD 400 N,WINDFALL,IN,46076,TRUE,
1532163,1131033818,3389 E 400 N,WINDFALL,IN,46076,TRUE,
1532164,1131033820,3531 E 400 N,WINDFALL,IN,46076,TRUE,
1532908,1009935221,11227 COLEMAN RD W BLDG 2,BENNINGTON,IN,47011,TRUE,
1532909,1009935222,1227 COLEMAN RD,BENNINGTON,IN,47011,TRUE,
1532913,1009935219,11369 COLEMAN RD W,BENNINGTON,IN,47011,TRUE,
1532914,1009935220,11449 COLEMAN RD W,BENNINGTON,IN,47011,TRUE,
1533220,1009935149,13526 ALLENSVILLE RD,BENNINGTON,IN,47011,TRUE,
1533344,1131034255,4483 N 200 E,WINDFALL,IN,46076,TRUE,
1533345,1131034266,4483 N 200 E BLDG 2,WINDFALL,IN,46076,TRUE,
1533347,1131034262,2721 E 500 N,WINDFALL,IN,46076,TRUE,
1533526,1009935218,13941 STATE ROAD 56 W,BENNINGTON,IN,47011,TRUE,
1533540,1009935217,13986 ALLENSVILLE RD,BENNINGTON,IN,47011,TRUE,
1533541,1009939386,14224 ALLENSVILLE RD,BENNINGTON,IN,47011,TRUE,
1534805,1009935448,10954 MARKLAND PIKE,VEVAY,IN,47043,TRUE,
1534806,1009937238,10856 MARKLAND PIKE,VEVAY,IN,47043,TRUE,
1534809,1009937222,10574 MARKLAND PIKE,VEVAY,IN,47043,TRUE,
1535035,1009937224,10459 MARKLAND PIKE,VEVAY,IN,47043,TRUE,
1535038,1009937217,11885 CLOVIS PICKETT RD,VEVAY,IN,47043,TRUE,
1535039,1009937227,11927 CLOVIS PICKETT RD,VEVAY,IN,47043,TRUE,
1535040,1009939236,11907 CLOVIS PICKETT RD,VEVAY,IN,47043,TRUE,
1535041,1009939240,10356 MARKLAND PIKE,VEVAY,IN,47043,TRUE,
1535042,1009935458,11005 MARKLAND PIKE,VEVAY,IN,47043,TRUE,
1535043,1009937246,11001 MARKLAND PIKE,VEVAY,IN,47043,TRUE,
1535048,1009937220,10844 MARKLAND PIKE,VEVAY,IN,47043,TRUE,
1535049,1009937193,10923 MARKLAND PIKE,VEVAY,IN,47043,TRUE,
1535050,1009937245,10899 MARKLAND PIKE,VEVAY,IN,47043,TRUE,
1535051,1009937203,10810 MARKLAND PIKE BLDG 3,VEVAY,IN,47043,TRUE,
1535052,1009937175,10793 MARKLAND PIKE,VEVAY,IN,47043,TRUE,
1535053,1009937221,10691 MARKLAND PIKE,VEVAY,IN,47043,TRUE,
1535341,1314366253,8916 E 850 N,NEW CARLISLE,IN,46552,TRUE,
1535573,1314366268,8694 E 850 N,NEW CARLISLE,IN,46552,TRUE,
1535581,1314366248,8282 N 900 E,NEW CARLISLE,IN,46552,TRUE,
1535582,1314366249,8322 N 900 E,NEW CARLISLE,IN,46552,TRUE,
1535583,1314366250,8360 N 900 E,NEW CARLISLE,IN,46552,TRUE,
1535584,1314366251,8398 N 900 E,NEW CARLISLE,IN,46552,TRUE,
1536662,1145380402,1640 E NORTHPORT RD,ROME CITY,IN,46784,TRUE,
1536663,1145380404,1396 E NORTHPORT RD,ROME CITY,IN,46784,TRUE,
1537053,1009938543,10768 SEARCY RDG,PATRIOT,IN,47038,TRUE,
1537054,1009938545,10892 SEARCY RDG,PATRIOT,IN,47038,TRUE,
1537055,1009938548,10822 SEARCY RDG,PATRIOT,IN,47038,TRUE,
1537062,1009938228,11110 SEARCY RDG,PATRIOT,IN,47038,TRUE,
1537064,1009938159,10994 SEARCY RDG,PATRIOT,IN,47038,TRUE,
1537065,1009938218,10934 SEARCY RDG,PATRIOT,IN,47038,TRUE,
1537066,1009938551,19075 GURLEY RD,PATRIOT,IN,47038,TRUE,
1537067,1009938552,19296 GURLEY RD,PATRIOT,IN,47038,TRUE,
1537068,1009938649,19228 GURLEY RD,PATRIOT,IN,47038,TRUE,
1537069,1009939173,19215 GURLEY RD,PATRIOT,IN,47038,TRUE,
1537072,1009938640,10378 SEARCY RDG,PATRIOT,IN,47038,TRUE,
1537325,1009938549,10676 SEARCY RDG,PATRIOT,IN,47038,TRUE,
1537335,1009938242,19268 ASHERMAN RD,PATRIOT,IN,47038,TRUE,
1537342,1009938239,19224 ASHERMAN RD,PATRIOT,IN,47038,TRUE,
1537343,1009939531,19164 ASHERMAN RD,PATRIOT,IN,47038,TRUE,
1537344,1009938173,19266 ASHERMAN RD,PATRIOT,IN,47038,TRUE,
1538827,1009935258,14986 ALLENSVILLE RD,BENNINGTON,IN,47011,TRUE,
1538830,1009935252,14693 STATE ROAD 56 W,BENNINGTON,IN,47011,TRUE,
1538831,1009935338,14851 STATE ROAD 56 W,BENNINGTON,IN,47011,TRUE,
1538832,1009935265,14776 ALLENSVILLE RD,BENNINGTON,IN,47011,TRUE,
1539059,1009935257,14857 N STATE ROAD 56,BENNINGTON,IN,47011,TRUE,
1539060,1009939769,14957 STATE ROAD 56 W,BENNINGTON,IN,47011,TRUE,
1539063,1009935264,14367 STATE ROAD 56 W,BENNINGTON,IN,47011,TRUE,
1539065,1009935259,14105 STATE ROAD 56 W,BENNINGTON,IN,47011,TRUE,
1539066,1009935266,14653 STATE ROAD 56 W,BENNINGTON,IN,47011,TRUE,
1539067,1009939376,14539 STATE ROAD 56 W,BENNINGTON,IN,47011,TRUE,
1539068,1009935268,14539 STATE ROAD 56 W BLDG 2,BENNINGTON,IN,47011,TRUE,
1539072,1009938801,17944 RIVERSIDE DR,PATRIOT,IN,47038,TRUE,
1539073,1009938823,17966 RIVERSIDE DR,PATRIOT,IN,47038,TRUE,
1539074,1009941615,17958 RIVERSIDE DR,FLORENCE,IN,47020,TRUE,
1539369,1012832531,2718 S 900 E,GREENTOWN,IN,46936,TRUE,
1539382,1012832522,2013 S 900 E,GREENTOWN,IN,46936,TRUE,
1539390,1012832538,2548 S 900 E,GREENTOWN,IN,46936,TRUE,
1539391,1012832544,2516 S 900 E,GREENTOWN,IN,46936,TRUE,
1540207,1009938736,18203 RIVERSIDE DR,PATRIOT,IN,47038,TRUE,
1540208,1009938773,17619 RIVERSIDE DR,PATRIOT,IN,47038,TRUE,
1540209,1009938778,18286 RIVERSIDE DR,PATRIOT,IN,47038,TRUE,
1540210,1009938785,18108 RIVERSIDE DR,PATRIOT,IN,47038,TRUE,
1540211,1009938808,6705 EAGLE CV,PATRIOT,IN,47038,TRUE,
1540212,1009938815,7596 EAGLE CV,PATRIOT,IN,47038,TRUE,
1540213,1009938798,17904 RIVERSIDE DR,PATRIOT,IN,47038,TRUE,
1540214,1009938802,17832 RIVERSIDE DR,PATRIOT,IN,47038,TRUE,
1540215,1009938803,40 RIVERSIDE DR,PATRIOT,IN,47038,TRUE,
1540220,1009934584,18010 RIVERSIDE DR BLDG 3,PATRIOT,IN,47038,TRUE,
1540221,1009937613,17988 RIVERSIDE DR,PATRIOT,IN,47038,TRUE,
1540222,1009938792,17972 RIVERSIDE DR,PATRIOT,IN,47038,TRUE,
1540223,1009938740,18324 RIVERSIDE DR,PATRIOT,IN,47038,TRUE,
1540224,1009938771,18186 RIVERSIDE DR,PATRIOT,IN,47038,TRUE,
1540225,1009938772,17657 RIVERSIDE DR,PATRIOT,IN,47038,TRUE,
1540226,1009938774,17695 RIVERSIDE DR,PATRIOT,IN,47038,TRUE,
1540449,1009938775,18010 RIVERSIDE DR BLDG 2,PATRIOT,IN,47038,TRUE,
1540450,1009938795,18119 RIVERSIDE DR,PATRIOT,IN,47038,TRUE,
1540451,1009938807,18314 RIVERSIDE DR BLDG 2,PATRIOT,IN,47038,TRUE,
1540452,1009938811,17729 RIVERSIDE DR,PATRIOT,IN,47038,TRUE,
1540453,1009938812,18151 RIVERSIDE DR,PATRIOT,IN,47038,TRUE,
1540454,1009938822,18045 RIVERVIEW DR,PATRIOT,IN,47038,TRUE,
1540455,1009942677,18080 RIVERSIDE DR,PATRIOT,IN,47038,TRUE,
1541218,1009939416,19752 GURLEY RD,PATRIOT,IN,47038,TRUE,
1541219,1009938642,9914 SEARCY RDG,PATRIOT,IN,47038,TRUE,
1541221,1009938666,9928 SEARCY RDG,PATRIOT,IN,47038,TRUE,
1541222,1009938554,19422 GURLEY RD,PATRIOT,IN,47038,TRUE,
1541223,1009938657,19446 GURLEY RD,PATRIOT,IN,47038,TRUE,
1541224,1009939426,10114 SEARCY RDG,PATRIOT,IN,47038,TRUE,
1541226,1009938558,19657 WADE HILL RD,PATRIOT,IN,47038,TRUE,
1541230,1009942672,19755 WADE HILL RD,PATRIOT,IN,47038,TRUE,
1541482,1009942764,19871 WADE HILL RD,PATRIOT,IN,47038,TRUE,
